                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    206,                 1.3297,                 1.7257,                 1.3183,                0.37367,                0.21002,                0.20227,                0.14178,                 1.3629,                 2.2937,                 1.3899,              0.0079804,              0.0079804,              0.0079804
                    207,                 1.3275,                 1.7371,                 1.3181,                 0.3669,                 0.2138,                 0.2027,                0.14223,                 1.3625,                 2.2914,                  1.389,              0.0079705,              0.0079705,              0.0079705
                    208,                 1.3284,                 1.7597,                 1.3245,                0.37208,                0.21353,                0.20372,                0.14313,                  1.363,                 2.2893,                 1.3901,              0.0079606,              0.0079606,              0.0079606
                    209,                 1.3229,                 1.7232,                 1.3285,                0.36619,                0.21562,                 0.2042,                 0.1434,                 1.3638,                 2.2876,                   1.39,              0.0079507,              0.0079507,              0.0079507
                    210,                  1.318,                 1.7295,                 1.3277,                0.37621,                0.21305,                0.20472,                0.14398,                 1.3639,                 2.2868,                 1.3903,              0.0079408,              0.0079408,              0.0079408
                    211,                 1.3231,                 1.7085,                 1.3218,                0.37311,                0.21524,                0.20485,                0.14407,                 1.3636,                 2.2876,                 1.3898,              0.0079309,              0.0079309,              0.0079309
                    212,                 1.3217,                 1.6916,                 1.3147,                0.38022,                0.21424,                0.20491,                0.14402,                 1.3635,                 2.2885,                  1.389,               0.007921,               0.007921,               0.007921
                    213,                 1.3257,                 1.7044,                 1.3191,                0.36829,                0.21907,                0.20605,                0.14463,                 1.3629,                 2.2882,                 1.3881,              0.0079111,              0.0079111,              0.0079111
                    214,                 1.3296,                 1.6894,                 1.3164,                0.37716,                0.21696,                0.20655,                 0.1449,                 1.3625,                 2.2887,                 1.3873,              0.0079012,              0.0079012,              0.0079012
                    215,                 1.3343,                 1.7034,                 1.3211,                0.38341,                0.21772,                0.20769,                0.14576,                 1.3616,                 2.2889,                 1.3868,              0.0078913,              0.0078913,              0.0078913
                    216,                  1.307,                 1.6922,                 1.3123,                0.38327,                0.21715,                0.20774,                0.14612,                 1.3612,                 2.2884,                 1.3862,              0.0078814,              0.0078814,              0.0078814
                    217,                 1.3191,                 1.7066,                 1.3192,                0.38249,                0.21677,                0.20772,                0.14641,                 1.3601,                 2.2877,                 1.3855,              0.0078715,              0.0078715,              0.0078715
                    218,                 1.3191,                  1.683,                  1.315,                0.38361,                 0.2179,                0.20879,                0.14692,                 1.3582,                  2.285,                 1.3841,              0.0078616,              0.0078616,              0.0078616
                    219,                 1.3301,                 1.6916,                  1.325,                0.38199,                0.21907,                0.20974,                0.14752,                 1.3583,                  2.282,                 1.3834,              0.0078517,              0.0078517,              0.0078517
                    220,                 1.3034,                 1.6623,                 1.3015,                0.39049,                0.21675,                0.21061,                0.14792,                 1.3577,                 2.2802,                 1.3832,              0.0078418,              0.0078418,              0.0078418
                    221,                 1.3281,                 1.6782,                 1.3142,                0.38863,                0.21673,                0.21116,                 0.1486,                 1.3573,                 2.2776,                  1.383,              0.0078319,              0.0078319,              0.0078319
                    222,                 1.2998,                 1.6648,                 1.2972,                0.38182,                0.22021,                0.21177,                0.14896,                  1.357,                 2.2759,                 1.3829,               0.007822,               0.007822,               0.007822
                    223,                 1.3312,                 1.6751,                 1.3201,                0.38626,                0.21916,                0.21227,                 0.1497,                 1.3564,                 2.2747,                 1.3822,              0.0078121,              0.0078121,              0.0078121
                    224,                 1.3397,                 1.6848,                 1.3157,                0.38638,                0.22247,                0.21287,                0.14993,                 1.3555,                 2.2744,                 1.3817,              0.0078022,              0.0078022,              0.0078022
                    225,                 1.3119,                 1.6491,                 1.3125,                0.38352,                0.22338,                0.21335,                0.14989,                 1.3563,                 2.2731,                 1.3821,              0.0077923,              0.0077923,              0.0077923
                    226,                 1.3143,                  1.663,                 1.3191,                0.38894,                0.22307,                0.21377,                0.15047,                  1.356,                 2.2723,                 1.3819,              0.0077824,              0.0077824,              0.0077824
                    227,                 1.2973,                 1.6298,                 1.3015,                0.39694,                0.22022,                0.21463,                 0.1514,                 1.3556,                 2.2702,                 1.3821,              0.0077725,              0.0077725,              0.0077725
                    228,                 1.2983,                 1.6269,                 1.3011,                0.41686,                0.21499,                0.21534,                0.15229,                 1.3553,                 2.2695,                 1.3822,              0.0077626,              0.0077626,              0.0077626
                    229,                 1.3168,                 1.6411,                 1.3087,                0.40845,                0.21934,                0.21566,                0.15258,                  1.355,                 2.2686,                 1.3816,              0.0077527,              0.0077527,              0.0077527
                    230,                 1.3074,                 1.6123,                 1.3073,                0.43526,                0.21227,                0.21636,                0.15323,                 1.3553,                 2.2673,                 1.3817,              0.0077428,              0.0077428,              0.0077428
                    231,                 1.3252,                 1.6656,                 1.3123,                0.41057,                0.21727,                0.21701,                0.15358,                 1.3555,                  2.266,                 1.3816,              0.0077329,              0.0077329,              0.0077329
                    232,                 1.3055,                 1.6177,                  1.297,                0.41072,                0.21824,                0.21747,                0.15446,                 1.3548,                 2.2648,                 1.3808,               0.007723,               0.007723,               0.007723
                    233,                 1.3204,                 1.6057,                  1.302,                0.42217,                0.21543,                0.21811,                0.15497,                 1.3558,                 2.2644,                 1.3814,              0.0077131,              0.0077131,              0.0077131
                    234,                 1.3011,                 1.5982,                  1.296,                0.43657,                0.21285,                0.21824,                0.15496,                 1.3559,                 2.2646,                 1.3811,              0.0077032,              0.0077032,              0.0077032
                    235,                 1.2821,                 1.5832,                 1.3001,                0.42227,                0.21887,                0.21882,                0.15554,                 1.3561,                 2.2638,                 1.3811,              0.0076933,              0.0076933,              0.0076933
                    236,                 1.2885,                  1.562,                 1.2902,                0.39545,                0.22444,                0.21908,                0.15567,                 1.3561,                 2.2629,                 1.3813,              0.0076834,              0.0076834,              0.0076834
                    237,                  1.304,                 1.5991,                 1.3101,                0.40703,                0.22324,                0.21976,                0.15657,                 1.3567,                 2.2623,                 1.3817,              0.0076735,              0.0076735,              0.0076735
                    238,                 1.2996,                 1.5797,                 1.3024,                0.41343,                0.22432,                0.22025,                0.15683,                 1.3562,                 2.2609,                 1.3814,              0.0076636,              0.0076636,              0.0076636
                    239,                 1.2798,                 1.5568,                  1.286,                0.40977,                0.22454,                0.22049,                0.15709,                 1.3559,                 2.2605,                 1.3816,              0.0076537,              0.0076537,              0.0076537
                    240,                 1.3032,                 1.5775,                 1.2991,                0.40821,                0.22486,                0.22081,                0.15729,                 1.3556,                 2.2593,                 1.3812,              0.0076438,              0.0076438,              0.0076438
                    241,                 1.2849,                 1.5734,                 1.2957,                0.40528,                0.22633,                0.22139,                0.15768,                 1.3554,                 2.2593,                 1.3813,              0.0076339,              0.0076339,              0.0076339
                    242,                 1.2897,                 1.5915,                 1.2947,                0.40889,                 0.2228,                0.22172,                 0.1581,                 1.3553,                  2.258,                 1.3815,               0.007624,               0.007624,               0.007624
                    243,                 1.2995,                 1.5897,                 1.2988,                0.41797,                0.22169,                 0.2216,                0.15817,                 1.3554,                 2.2581,                 1.3816,              0.0076141,              0.0076141,              0.0076141
                    244,                  1.297,                 1.5665,                  1.302,                0.42385,                0.22237,                0.22182,                0.15819,                 1.3541,                 2.2566,                 1.3804,              0.0076042,              0.0076042,              0.0076042
                    245,                 1.2954,                 1.5683,                 1.2953,                0.42075,                0.22285,                0.22235,                0.15847,                 1.3542,                 2.2564,                 1.3805,              0.0075943,              0.0075943,              0.0075943
                    246,                  1.291,                 1.5477,                 1.2918,                0.42547,                0.22224,                0.22286,                0.15904,                 1.3548,                 2.2563,                 1.3807,              0.0075844,              0.0075844,              0.0075844
                    247,                 1.2967,                 1.5583,                 1.3021,                0.42597,                0.22216,                 0.2231,                0.15945,                 1.3545,                 2.2559,                 1.3802,              0.0075745,              0.0075745,              0.0075745
                    248,                 1.3081,                 1.5535,                 1.2918,                0.42837,                0.22129,                0.22343,                0.15981,                 1.3548,                 2.2557,                 1.3802,              0.0075646,              0.0075646,              0.0075646
                    249,                 1.2913,                 1.5622,                  1.287,                0.43392,                0.21995,                0.22415,                0.16023,                 1.3544,                 2.2548,                 1.3794,              0.0075547,              0.0075547,              0.0075547
                    250,                 1.2879,                 1.5448,                 1.2962,                0.44229,                0.21981,                0.22478,                0.16069,                 1.3544,                 2.2545,                 1.3796,              0.0075448,              0.0075448,              0.0075448
                    251,                 1.2902,                 1.5437,                 1.2933,                0.44218,                0.22031,                0.22522,                0.16132,                 1.3549,                 2.2538,                 1.3804,              0.0075349,              0.0075349,              0.0075349
                    252,                  1.289,                 1.5302,                 1.2922,                0.44375,                 0.2199,                0.22538,                 0.1616,                 1.3547,                 2.2535,                 1.3802,               0.007525,               0.007525,               0.007525
                    253,                 1.2876,                 1.5358,                  1.297,                0.43938,                0.22227,                0.22605,                0.16198,                 1.3542,                 2.2529,                 1.3796,              0.0075151,              0.0075151,              0.0075151
                    254,                 1.2729,                 1.5231,                 1.2903,                0.44201,                 0.2217,                0.22659,                0.16246,                 1.3544,                 2.2523,                 1.3798,              0.0075052,              0.0075052,              0.0075052
                    255,                 1.2885,                 1.5137,                 1.2873,                0.45182,                0.21871,                0.22661,                0.16262,                 1.3543,                 2.2513,                 1.3795,              0.0074953,              0.0074953,              0.0074953
                    256,                 1.3012,                 1.5053,                 1.2869,                0.44906,                 0.2201,                0.22729,                0.16308,                 1.3541,                 2.2505,                 1.3794,              0.0074854,              0.0074854,              0.0074854
                    257,                 1.2982,                 1.5071,                 1.2936,                0.43571,                 0.2227,                0.22738,                0.16315,                  1.354,                 2.2506,                 1.3794,              0.0074755,              0.0074755,              0.0074755
                    258,                 1.2874,                 1.5008,                 1.2837,                 0.4362,                0.22345,                0.22791,                0.16339,                 1.3536,                 2.2516,                 1.3786,              0.0074656,              0.0074656,              0.0074656
                    259,                 1.2742,                  1.496,                 1.2733,                0.43322,                0.22358,                0.22808,                0.16351,                 1.3532,                 2.2512,                 1.3786,              0.0074557,              0.0074557,              0.0074557
                    260,                 1.3019,                 1.5203,                 1.2915,                0.43649,                0.22348,                0.22852,                0.16368,                 1.3532,                 2.2512,                 1.3785,              0.0074458,              0.0074458,              0.0074458
                    261,                 1.2694,                 1.4823,                 1.2836,                0.48749,                0.21655,                0.22887,                0.16416,                 1.3525,                 2.2512,                 1.3774,              0.0074359,              0.0074359,              0.0074359
                    262,                 1.2858,                  1.509,                 1.2936,                0.48915,                0.21622,                0.22909,                 0.1644,                 1.3517,                 2.2511,                 1.3762,               0.007426,               0.007426,               0.007426
                    263,                 1.2726,                 1.4823,                 1.2809,                0.48613,                 0.2161,                0.22946,                0.16469,                 1.3515,                 2.2506,                 1.3759,              0.0074161,              0.0074161,              0.0074161
                    264,                 1.2848,                 1.4998,                 1.2811,                0.49714,                0.21623,                 0.2297,                0.16491,                 1.3502,                   2.25,                  1.375,              0.0074062,              0.0074062,              0.0074062
                    265,                 1.2743,                 1.4715,                 1.2711,                0.48945,                0.21737,                0.23013,                0.16515,                 1.3502,                 2.2495,                 1.3751,              0.0073963,              0.0073963,              0.0073963
                    266,                 1.2738,                 1.4696,                 1.2796,                0.48649,                0.21756,                0.23068,                0.16542,                 1.3496,                 2.2497,                 1.3744,              0.0073864,              0.0073864,              0.0073864
                    267,                  1.286,                 1.4787,                 1.2869,                 0.4962,                0.21594,                0.23102,                0.16558,                 1.3498,                   2.25,                 1.3741,              0.0073765,              0.0073765,              0.0073765
                    268,                 1.2919,                 1.4766,                 1.2743,                0.49263,                0.21551,                0.23106,                0.16562,                 1.3493,                   2.25,                 1.3737,              0.0073666,              0.0073666,              0.0073666
                    269,                 1.2684,                 1.4578,                 1.2661,                 0.4928,                0.21578,                0.23132,                0.16581,                 1.3495,                 2.2508,                 1.3738,              0.0073567,              0.0073567,              0.0073567
                    270,                  1.261,                 1.4617,                 1.2768,                0.50324,                0.21365,                0.23163,                0.16601,                 1.3494,                 2.2502,                 1.3734,              0.0073468,              0.0073468,              0.0073468
                    271,                  1.269,                 1.4556,                 1.2814,                0.50097,                 0.2143,                 0.2318,                 0.1662,                 1.3491,                 2.2506,                  1.373,              0.0073369,              0.0073369,              0.0073369
                    272,                 1.2784,                 1.4517,                 1.2759,                0.50629,                0.21463,                0.23216,                0.16637,                 1.3487,                   2.25,                 1.3726,               0.007327,               0.007327,               0.007327
                    273,                 1.2651,                 1.4512,                 1.2727,                0.50522,                0.21516,                0.23236,                0.16658,                 1.3475,                 2.2509,                 1.3717,              0.0073171,              0.0073171,              0.0073171
                    274,                 1.2694,                 1.4566,                 1.2733,                0.50573,                0.21474,                0.23259,                0.16696,                  1.347,                 2.2508,                 1.3714,              0.0073072,              0.0073072,              0.0073072
                    275,                 1.2686,                 1.4296,                  1.274,                0.50646,                0.21505,                0.23298,                0.16727,                 1.3465,                 2.2499,                 1.3707,              0.0072973,              0.0072973,              0.0072973
                    276,                 1.2598,                  1.426,                 1.2651,                 0.5051,                0.21562,                0.23334,                0.16745,                 1.3461,                 2.2495,                 1.3703,              0.0072874,              0.0072874,              0.0072874
                    277,                 1.2606,                 1.4242,                 1.2672,                0.50773,                0.21603,                0.23376,                0.16736,                 1.3459,                 2.2487,                 1.3699,              0.0072775,              0.0072775,              0.0072775
                    278,                 1.2803,                 1.4477,                 1.2873,                0.50517,                0.21629,                0.23395,                0.16764,                 1.3453,                 2.2474,                 1.3693,              0.0072676,              0.0072676,              0.0072676
                    279,                   1.28,                 1.4504,                 1.2783,                0.50199,                0.21607,                0.23439,                0.16781,                  1.345,                 2.2469,                  1.369,              0.0072577,              0.0072577,              0.0072577
                    280,                 1.2833,                 1.4395,                  1.277,                0.50346,                0.21664,                0.23435,                0.16791,                 1.3448,                 2.2462,                 1.3685,              0.0072478,              0.0072478,              0.0072478
                    281,                 1.2518,                  1.403,                 1.2664,                0.51099,                0.21475,                0.23439,                 0.1681,                 1.3448,                 2.2459,                 1.3685,              0.0072379,              0.0072379,              0.0072379
                    282,                 1.2705,                 1.3983,                 1.2664,                0.50693,                 0.2167,                 0.2352,                0.16836,                 1.3455,                 2.2456,                 1.3688,               0.007228,               0.007228,               0.007228
                    283,                 1.2671,                 1.4238,                 1.2743,                0.50485,                 0.2159,                0.23511,                 0.1686,                 1.3449,                 2.2457,                 1.3684,              0.0072181,              0.0072181,              0.0072181
                    284,                   1.27,                 1.4326,                 1.2769,                0.50771,                 0.2154,                0.23516,                0.16865,                 1.3445,                 2.2456,                  1.368,              0.0072082,              0.0072082,              0.0072082
                    285,                 1.2539,                 1.4164,                 1.2746,                0.49893,                0.21523,                0.23536,                0.16863,                 1.3443,                 2.2449,                 1.3679,              0.0071983,              0.0071983,              0.0071983
                    286,                  1.272,                 1.4405,                  1.281,                0.49092,                0.21656,                 0.2352,                0.16873,                 1.3438,                 2.2443,                 1.3673,              0.0071884,              0.0071884,              0.0071884
                    287,                 1.2599,                 1.3968,                  1.268,                0.49414,                0.21588,                0.23514,                0.16878,                 1.3437,                 2.2431,                 1.3672,              0.0071785,              0.0071785,              0.0071785
                    288,                 1.2606,                 1.4081,                 1.2697,                0.50015,                0.21569,                 0.2356,                 0.1691,                 1.3433,                 2.2426,                 1.3668,              0.0071686,              0.0071686,              0.0071686
                    289,                 1.2638,                 1.3902,                 1.2706,                 0.4935,                0.21654,                0.23594,                0.16952,                 1.3433,                 2.2425,                 1.3668,              0.0071587,              0.0071587,              0.0071587
                    290,                  1.262,                  1.418,                 1.2725,                0.49203,                0.21655,                0.23619,                 0.1698,                 1.3431,                  2.242,                 1.3666,              0.0071488,              0.0071488,              0.0071488
                    291,                 1.2648,                  1.413,                  1.263,                0.50226,                0.21589,                0.23664,                0.17025,                  1.343,                 2.2417,                 1.3664,              0.0071389,              0.0071389,              0.0071389
                    292,                 1.2503,                 1.3958,                 1.2554,                0.49979,                0.21549,                0.23687,                0.17057,                 1.3427,                 2.2408,                 1.3657,               0.007129,               0.007129,               0.007129
                    293,                 1.2643,                 1.3966,                 1.2669,                 0.4968,                 0.2175,                0.23698,                0.17079,                 1.3423,                 2.2396,                 1.3658,              0.0071191,              0.0071191,              0.0071191
                    294,                  1.247,                 1.3776,                  1.254,                0.49286,                0.21762,                0.23746,                 0.1709,                 1.3422,                 2.2396,                 1.3656,              0.0071092,              0.0071092,              0.0071092
                    295,                 1.2496,                 1.3827,                 1.2465,                0.49139,                0.21866,                0.23776,                0.17117,                 1.3421,                 2.2392,                 1.3655,              0.0070993,              0.0070993,              0.0070993
                    296,                 1.2508,                 1.3744,                 1.2542,                0.49852,                0.21692,                0.23814,                0.17142,                 1.3415,                  2.238,                 1.3652,              0.0070894,              0.0070894,              0.0070894
                    297,                 1.2465,                 1.3611,                  1.256,                0.49443,                0.21751,                0.23817,                0.17138,                 1.3415,                 2.2377,                 1.3652,              0.0070795,              0.0070795,              0.0070795
                    298,                 1.2541,                 1.3736,                 1.2562,                0.50279,                0.21615,                0.23821,                0.17146,                 1.3412,                 2.2373,                  1.365,              0.0070696,              0.0070696,              0.0070696
                    299,                  1.243,                 1.3585,                 1.2585,                0.50484,                0.21582,                0.23825,                0.17158,                 1.3408,                 2.2369,                 1.3647,              0.0070597,              0.0070597,              0.0070597
                    300,                 1.2353,                 1.3399,                  1.249,                0.50297,                0.21656,                0.23857,                0.17188,                 1.3409,                 2.2364,                 1.3648,              0.0070498,              0.0070498,              0.0070498
                    301,                  1.251,                 1.3597,                 1.2536,                0.50516,                0.21695,                 0.2388,                0.17211,                 1.3407,                 2.2368,                 1.3646,              0.0070399,              0.0070399,              0.0070399
                    302,                 1.2538,                 1.3624,                 1.2594,                0.50637,                0.21685,                0.23917,                0.17209,                 1.3408,                 2.2364,                 1.3644,                0.00703,                0.00703,                0.00703
                    303,                 1.2496,                 1.3759,                 1.2661,                0.51007,                0.21626,                0.23944,                0.17228,                 1.3407,                 2.2361,                 1.3639,              0.0070201,              0.0070201,              0.0070201
                    304,                 1.2454,                 1.3694,                 1.2632,                0.51254,                0.21584,                0.23952,                0.17252,                 1.3403,                 2.2359,                 1.3637,              0.0070102,              0.0070102,              0.0070102
                    305,                 1.2496,                 1.3553,                  1.257,                0.51371,                0.21582,                0.23986,                0.17276,                 1.3403,                 2.2359,                 1.3635,              0.0070003,              0.0070003,              0.0070003
                    306,                  1.241,                 1.3343,                 1.2598,                0.50369,                0.21861,                0.24029,                0.17287,                 1.3402,                  2.236,                 1.3634,              0.0069904,              0.0069904,              0.0069904
                    307,                 1.2527,                 1.3535,                 1.2589,                0.49635,                0.22035,                0.24047,                0.17293,                 1.3398,                 2.2356,                 1.3635,              0.0069805,              0.0069805,              0.0069805
                    308,                 1.2356,                 1.3315,                 1.2476,                0.49802,                0.22103,                0.24078,                 0.1731,                 1.3393,                 2.2349,                 1.3631,              0.0069706,              0.0069706,              0.0069706
                    309,                 1.2462,                  1.348,                 1.2594,                0.49846,                 0.2212,                0.24081,                0.17315,                 1.3388,                 2.2346,                 1.3627,              0.0069607,              0.0069607,              0.0069607
                    310,                 1.2598,                  1.361,                 1.2494,                0.49893,                0.22242,                0.24132,                0.17344,                 1.3389,                 2.2344,                 1.3625,              0.0069508,              0.0069508,              0.0069508
                    311,                 1.2559,                 1.3458,                  1.257,                0.47434,                0.22775,                0.24148,                 0.1736,                 1.3384,                 2.2344,                 1.3624,              0.0069409,              0.0069409,              0.0069409
                    312,                 1.2557,                 1.3463,                 1.2517,                 0.4645,                0.22937,                0.24176,                0.17357,                 1.3375,                 2.2344,                 1.3615,               0.006931,               0.006931,               0.006931
                    313,                 1.2387,                  1.345,                  1.257,                0.45759,                0.23038,                0.24209,                0.17408,                 1.3377,                 2.2336,                 1.3617,              0.0069211,              0.0069211,              0.0069211
                    314,                 1.2528,                 1.3555,                 1.2564,                 0.4661,                0.22925,                0.24222,                0.17408,                 1.3377,                 2.2343,                 1.3615,              0.0069112,              0.0069112,              0.0069112
                    315,                 1.2499,                 1.3411,                   1.25,                 0.4699,                 0.2288,                0.24243,                0.17439,                 1.3378,                 2.2335,                 1.3616,              0.0069013,              0.0069013,              0.0069013
                    316,                 1.2466,                 1.3365,                 1.2562,                0.46987,                0.22961,                0.24265,                0.17455,                 1.3374,                 2.2343,                 1.3615,              0.0068914,              0.0068914,              0.0068914
                    317,                  1.251,                 1.3435,                 1.2541,                0.48898,                0.22691,                0.24292,                0.17461,                 1.3373,                 2.2343,                 1.3612,              0.0068815,              0.0068815,              0.0068815
                    318,                 1.2386,                  1.329,                 1.2508,                0.49369,                0.22626,                0.24309,                 0.1747,                 1.3377,                 2.2347,                 1.3615,              0.0068716,              0.0068716,              0.0068716
                    319,                 1.2263,                 1.3194,                 1.2415,                 0.5209,                0.22184,                0.24341,                 0.1751,                 1.3373,                 2.2345,                 1.3613,              0.0068617,              0.0068617,              0.0068617
                    320,                 1.2384,                   1.32,                 1.2467,                0.49601,                0.22663,                0.24347,                0.17525,                 1.3377,                 2.2345,                 1.3616,              0.0068518,              0.0068518,              0.0068518
                    321,                 1.2345,                  1.323,                 1.2477,                 0.4943,                0.22743,                0.24371,                0.17504,                 1.3375,                 2.2338,                 1.3614,              0.0068419,              0.0068419,              0.0068419
                    322,                 1.2336,                 1.3057,                 1.2466,                0.49909,                0.22723,                0.24401,                0.17528,                  1.337,                  2.233,                 1.3611,               0.006832,               0.006832,               0.006832
                    323,                 1.2336,                 1.3126,                 1.2433,                0.49987,                0.22742,                 0.2442,                0.17542,                 1.3372,                 2.2323,                  1.361,              0.0068221,              0.0068221,              0.0068221
                    324,                 1.2315,                 1.2953,                 1.2404,                 0.5012,                0.22666,                0.24435,                0.17545,                 1.3371,                 2.2323,                 1.3612,              0.0068122,              0.0068122,              0.0068122
                    325,                 1.2418,                  1.312,                 1.2508,                0.50272,                0.22538,                0.24484,                0.17573,                 1.3371,                 2.2324,                  1.361,              0.0068023,              0.0068023,              0.0068023
                    326,                 1.2298,                 1.3019,                 1.2466,                0.50072,                0.22594,                0.24493,                0.17586,                 1.3369,                 2.2322,                 1.3608,              0.0067924,              0.0067924,              0.0067924
                    327,                  1.239,                 1.3044,                 1.2386,                0.50256,                0.22695,                0.24504,                0.17589,                 1.3372,                 2.2317,                 1.3613,              0.0067825,              0.0067825,              0.0067825
                    328,                 1.2309,                 1.2976,                 1.2416,                0.50511,                0.22613,                0.24552,                 0.1761,                 1.3371,                 2.2316,                 1.3613,              0.0067726,              0.0067726,              0.0067726
                    329,                 1.2241,                 1.2976,                 1.2386,                0.50387,                0.22626,                0.24532,                0.17603,                 1.3371,                  2.232,                 1.3614,              0.0067627,              0.0067627,              0.0067627
                    330,                 1.2125,                 1.2685,                 1.2287,                0.50555,                0.22629,                0.24602,                0.17612,                 1.3368,                 2.2317,                 1.3607,              0.0067528,              0.0067528,              0.0067528
                    331,                 1.2253,                 1.2821,                 1.2424,                0.50318,                0.22619,                0.24613,                0.17626,                 1.3365,                 2.2311,                 1.3602,              0.0067429,              0.0067429,              0.0067429
                    332,                 1.2412,                 1.2934,                 1.2528,                0.50242,                0.22704,                0.24635,                0.17671,                 1.3365,                 2.2306,                 1.3602,               0.006733,               0.006733,               0.006733
                    333,                 1.2461,                  1.296,                 1.2451,                0.50622,                0.22689,                0.24671,                0.17692,                 1.3362,                 2.2306,                 1.3599,              0.0067231,              0.0067231,              0.0067231
                    334,                 1.2365,                 1.2833,                 1.2382,                 0.4975,                0.22829,                0.24697,                0.17727,                 1.3359,                 2.2305,                 1.3594,              0.0067132,              0.0067132,              0.0067132
                    335,                 1.2405,                  1.298,                 1.2495,                0.49873,                0.22856,                0.24719,                0.17776,                  1.336,                 2.2305,                 1.3592,              0.0067033,              0.0067033,              0.0067033
                    336,                 1.2179,                 1.2699,                 1.2405,                0.50204,                0.22823,                0.24763,                0.17765,                 1.3357,                 2.2302,                 1.3586,              0.0066934,              0.0066934,              0.0066934
                    337,                   1.24,                 1.2846,                  1.241,                0.50538,                0.22769,                0.24756,                0.17779,                 1.3355,                 2.2301,                 1.3583,              0.0066835,              0.0066835,              0.0066835
                    338,                 1.2357,                 1.2722,                 1.2438,                0.50663,                0.22808,                0.24788,                0.17793,                 1.3352,                 2.2301,                 1.3581,              0.0066736,              0.0066736,              0.0066736
                    339,                 1.2335,                 1.2794,                 1.2383,                0.50138,                0.22918,                0.24798,                0.17802,                  1.335,                 2.2303,                 1.3578,              0.0066637,              0.0066637,              0.0066637
