                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.4287,                 1.9687,                 1.3004,                0.27251,                0.16602,                0.11946,                0.07608,                 1.4317,                 2.3693,                 1.3428,              0.0094258,              0.0094258,              0.0094258
                     61,                 1.4373,                 1.9199,                 1.3041,                0.23082,                0.17513,                0.12041,                0.07796,                 1.3887,                 2.3481,                 1.3203,              0.0094159,              0.0094159,              0.0094159
                     62,                  1.435,                 1.9418,                  1.307,                0.24485,                0.17216,                 0.1262,                0.08236,                 1.4008,                 2.3589,                 1.3371,               0.009406,               0.009406,               0.009406
                     63,                 1.4211,                  1.885,                 1.2914,                0.24799,                 0.1732,                0.12732,                0.08224,                 1.3971,                 2.3294,                 1.3221,              0.0093961,              0.0093961,              0.0093961
                     64,                 1.4309,                  1.892,                 1.2953,                0.22266,                0.17421,                0.12492,                0.08075,                 1.4087,                 2.3853,                 1.3388,              0.0093862,              0.0093862,              0.0093862
                     65,                 1.4143,                 1.8849,                 1.2774,                0.24612,                0.18662,                0.12021,                0.07681,                 1.4159,                 2.3949,                 1.3421,              0.0093763,              0.0093763,              0.0093763
                     66,                 1.4258,                 1.8899,                 1.2885,                0.21055,                0.17739,                0.11801,                0.07727,                 1.4134,                 2.3996,                 1.3416,              0.0093664,              0.0093664,              0.0093664
                     67,                 1.4106,                 1.8581,                 1.2856,                0.26646,                0.17485,                0.13416,                0.08782,                 1.3889,                 2.3308,                 1.3207,              0.0093565,              0.0093565,              0.0093565
                     68,                  1.413,                 1.8497,                 1.2893,                0.24264,                0.17989,                0.12904,                0.08528,                 1.3976,                 2.3229,                 1.3248,              0.0093466,              0.0093466,              0.0093466
                     69,                  1.398,                 1.8282,                 1.2814,                0.26848,                 0.1789,                0.12931,                 0.0851,                 1.4086,                 2.3729,                 1.3209,              0.0093367,              0.0093367,              0.0093367
                     70,                 1.4351,                 1.8549,                 1.2938,                  0.257,                0.18028,                0.13131,                0.08589,                 1.4009,                 2.3638,                 1.3256,              0.0093268,              0.0093268,              0.0093268
                     71,                 1.4176,                 1.8269,                 1.2852,                 0.2596,                0.17259,                0.12595,                0.08201,                 1.4066,                 2.4032,                 1.3292,              0.0093169,              0.0093169,              0.0093169
                     72,                 1.3916,                 1.8062,                 1.2703,                0.27389,                0.18035,                0.13752,                0.09038,                 1.3951,                 2.3392,                  1.332,               0.009307,               0.009307,               0.009307
                     73,                 1.3956,                 1.8169,                 1.2766,                0.23851,                0.18021,                0.12848,                0.08672,                 1.3863,                 2.3863,                 1.3142,              0.0092971,              0.0092971,              0.0092971
                     74,                 1.3939,                 1.7833,                 1.2792,                0.26797,                0.17497,                0.14363,                0.09556,                  1.371,                  2.318,                 1.3069,              0.0092872,              0.0092872,              0.0092872
                     75,                 1.3948,                 1.7868,                 1.2755,                0.27481,                0.16854,                0.13765,                  0.091,                 1.3699,                 2.3449,                 1.3103,              0.0092773,              0.0092773,              0.0092773
                     76,                 1.3889,                 1.7609,                 1.2775,                0.25898,                0.18515,                0.14157,                0.09244,                 1.3832,                 2.3042,                 1.3267,              0.0092674,              0.0092674,              0.0092674
                     77,                 1.3819,                 1.7655,                 1.2762,                0.28551,                0.17645,                0.14249,                0.09499,                 1.3841,                 2.3266,                 1.3263,              0.0092575,              0.0092575,              0.0092575
                     78,                 1.3803,                 1.7337,                  1.274,                0.30094,                0.16962,                0.14452,                0.09587,                 1.4049,                 2.3407,                 1.3361,              0.0092476,              0.0092476,              0.0092476
                     79,                 1.3917,                 1.7355,                 1.2761,                0.32295,                0.17559,                0.14705,                0.09832,                  1.383,                 2.3373,                 1.3163,              0.0092377,              0.0092377,              0.0092377
                     80,                 1.4025,                 1.7477,                 1.2766,                0.27173,                0.19385,                 0.1493,                0.09807,                 1.3886,                 2.3353,                 1.3166,              0.0092278,              0.0092278,              0.0092278
                     81,                 1.3949,                 1.7462,                 1.2726,                0.28529,                0.19558,                0.15092,                0.10126,                 1.3885,                 2.3227,                 1.3274,              0.0092179,              0.0092179,              0.0092179
                     82,                  1.365,                 1.6925,                 1.2705,                 0.3257,                0.17456,                0.15549,                0.10589,                 1.3685,                 2.2927,                 1.3093,               0.009208,               0.009208,               0.009208
                     83,                 1.3953,                 1.7136,                 1.2697,                0.34312,                0.17722,                0.15232,                0.10234,                 1.3735,                 2.2922,                 1.3167,              0.0091981,              0.0091981,              0.0091981
                     84,                 1.3604,                 1.6771,                 1.2623,                0.32409,                0.16757,                0.15501,                 0.1035,                 1.3771,                 2.2885,                 1.3162,              0.0091882,              0.0091882,              0.0091882
                     85,                 1.3835,                 1.6847,                 1.2629,                0.32321,                0.17654,                0.16103,                0.10796,                 1.3718,                 2.2982,                 1.3108,              0.0091783,              0.0091783,              0.0091783
