                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.3906,                 2.3632,                 1.4594,                 0.1928,                0.21857,                0.14067,                0.09452,                  1.422,                 2.6399,                 1.4785,              0.0093961,              0.0093961,              0.0093961
                     64,                 1.3876,                  2.355,                 1.4488,                0.17211,                0.22098,                0.13478,                0.09175,                 1.4278,                  2.666,                 1.4728,              0.0093862,              0.0093862,              0.0093862
                     65,                  1.384,                 2.3494,                  1.446,                    0.2,                0.22239,                0.13973,                 0.0935,                 1.4206,                 2.6249,                 1.4737,              0.0093763,              0.0093763,              0.0093763
                     66,                 1.3854,                 2.3479,                 1.4506,                0.22155,                0.21688,                 0.1422,                0.09726,                 1.4269,                 2.6489,                 1.4836,              0.0093664,              0.0093664,              0.0093664
                     67,                 1.3763,                 2.3151,                 1.4434,                0.22992,                0.21538,                0.15201,                0.10315,                 1.4174,                  2.619,                   1.47,              0.0093565,              0.0093565,              0.0093565
                     68,                 1.3818,                 2.3048,                 1.4499,                0.28845,                0.22177,                0.15931,                0.10995,                 1.4118,                 2.5895,                 1.4702,              0.0093466,              0.0093466,              0.0093466
                     69,                 1.3663,                 2.2847,                 1.4365,                0.22214,                0.20124,                0.14479,                0.09964,                 1.4081,                 2.6176,                  1.469,              0.0093367,              0.0093367,              0.0093367
                     70,                 1.3792,                 2.2731,                 1.4414,                0.23167,                0.21407,                0.15321,                0.10416,                 1.4139,                 2.6293,                 1.4607,              0.0093268,              0.0093268,              0.0093268
                     71,                 1.3766,                 2.2699,                 1.4364,                0.20691,                0.24018,                 0.1543,                0.10505,                 1.4061,                 2.6201,                 1.4603,              0.0093169,              0.0093169,              0.0093169
                     72,                 1.3623,                 2.2217,                 1.4248,                0.21909,                0.23315,                0.16441,                0.11115,                 1.4058,                 2.5753,                 1.4654,               0.009307,               0.009307,               0.009307
                     73,                 1.3755,                 2.2428,                 1.4269,                0.21115,                0.21892,                0.15209,                0.10448,                 1.3944,                 2.6189,                 1.4542,              0.0092971,              0.0092971,              0.0092971
