                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                 1.3546,                 2.2334,                 1.3689,                0.17462,                0.19427,                0.11482,                0.07484,                 1.3443,                 2.5285,                 1.3802,              0.0095248,              0.0095248,              0.0095248
                     51,                 1.3516,                 2.2379,                 1.3732,                0.26051,                0.19109,                0.12672,                0.08509,                 1.3472,                 2.4525,                 1.3935,              0.0095149,              0.0095149,              0.0095149
                     52,                  1.336,                 2.1788,                 1.3671,                 0.2381,                0.20156,                0.12496,                0.08263,                 1.3713,                 2.4567,                 1.4012,               0.009505,               0.009505,               0.009505
                     53,                 1.3472,                  2.195,                 1.3719,                  0.198,                0.19659,                0.12993,                0.08567,                 1.3581,                 2.4759,                 1.3831,              0.0094951,              0.0094951,              0.0094951
                     54,                  1.339,                 2.1891,                 1.3728,                0.18799,                0.20123,                0.13726,                0.09061,                 1.3544,                 2.4556,                 1.3887,              0.0094852,              0.0094852,              0.0094852
                     55,                 1.3356,                 2.1492,                  1.361,                0.22073,                0.19693,                0.13861,                0.09313,                 1.3363,                 2.4169,                 1.3869,              0.0094753,              0.0094753,              0.0094753
                     56,                 1.3296,                 2.1457,                  1.364,                0.22127,                0.18602,                0.13533,                0.09133,                 1.3437,                 2.4368,                 1.3696,              0.0094654,              0.0094654,              0.0094654
                     57,                 1.3379,                 2.1316,                 1.3578,                0.20399,                0.19441,                0.13918,                0.09434,                 1.3433,                 2.4356,                 1.3806,              0.0094555,              0.0094555,              0.0094555
                     58,                 1.3183,                 2.1264,                 1.3441,                0.21901,                0.20218,                0.14611,                0.09606,                 1.3295,                 2.4079,                 1.3689,              0.0094456,              0.0094456,              0.0094456
                     59,                 1.3271,                 2.1055,                 1.3575,                0.26902,                0.20551,                0.14659,                0.10021,                 1.3262,                 2.3958,                 1.3641,              0.0094357,              0.0094357,              0.0094357
                     60,                 1.3111,                 2.0952,                 1.3412,                0.24044,                0.19481,                0.14886,                 0.1014,                 1.3196,                 2.4017,                 1.3631,              0.0094258,              0.0094258,              0.0094258
                     61,                 1.3083,                 2.0512,                 1.3337,                0.22057,                0.20492,                0.14835,                0.10149,                 1.3368,                  2.385,                 1.3846,              0.0094159,              0.0094159,              0.0094159
                     62,                 1.3168,                 2.0662,                  1.344,                0.26365,                0.21213,                0.15529,                0.10596,                 1.3329,                 2.3754,                 1.3651,               0.009406,               0.009406,               0.009406
                     63,                 1.3027,                 1.9951,                 1.3345,                0.25664,                0.19172,                0.15741,                0.10809,                 1.3136,                 2.3619,                 1.3576,              0.0093961,              0.0093961,              0.0093961
                     64,                 1.2935,                  1.999,                   1.33,                 0.2341,                0.20011,                0.15688,                0.10516,                 1.3375,                 2.3923,                 1.3727,              0.0093862,              0.0093862,              0.0093862
                     65,                 1.2924,                  1.999,                 1.3217,                0.23953,                0.21863,                0.16145,                0.11073,                 1.3085,                 2.3465,                 1.3443,              0.0093763,              0.0093763,              0.0093763
                     66,                 1.2999,                 1.9917,                 1.3312,                 0.2729,                0.19959,                0.15945,                0.10729,                 1.3255,                 2.3817,                 1.3542,              0.0093664,              0.0093664,              0.0093664
                     67,                 1.2952,                 1.9789,                  1.321,                0.25489,                 0.2081,                0.16274,                0.11061,                 1.3272,                 2.3618,                 1.3599,              0.0093565,              0.0093565,              0.0093565
                     68,                 1.2981,                 1.9566,                 1.3334,                 0.2946,                0.20271,                 0.1573,                0.10729,                 1.3294,                 2.3736,                 1.3643,              0.0093466,              0.0093466,              0.0093466
                     69,                 1.2712,                 1.9466,                 1.3192,                0.25021,                0.20417,                0.16396,                0.11264,                 1.3198,                 2.3642,                 1.3597,              0.0093367,              0.0093367,              0.0093367
                     70,                 1.2941,                 1.9487,                 1.3247,                0.25121,                0.20466,                0.16397,                0.11363,                 1.3305,                 2.3829,                 1.3686,              0.0093268,              0.0093268,              0.0093268
                     71,                 1.2867,                 1.9135,                  1.313,                0.29004,                0.19399,                0.16767,                0.11662,                 1.3295,                 2.3669,                 1.3602,              0.0093169,              0.0093169,              0.0093169
                     72,                 1.2705,                 1.8786,                  1.302,                 0.3112,                 0.1983,                 0.1757,                0.12174,                 1.3165,                 2.3167,                 1.3605,               0.009307,               0.009307,               0.009307
                     73,                 1.2802,                  1.884,                 1.3071,                0.26436,                0.20776,                0.17034,                0.11831,                 1.3155,                 2.3572,                 1.3528,              0.0092971,              0.0092971,              0.0092971
                     74,                 1.2665,                 1.8433,                 1.3071,                0.30644,                0.20681,                0.17858,                0.12058,                 1.3218,                 2.3741,                 1.3664,              0.0092872,              0.0092872,              0.0092872
