                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    234,                 1.1104,                  1.088,                 1.1794,                0.58806,                0.33262,                0.34519,                0.25381,                 1.2773,                 2.3259,                  1.313,              0.0077032,              0.0077032,              0.0077032
                    235,                 1.0996,                 1.0924,                   1.18,                0.58696,                0.33295,                0.34595,                0.25413,                  1.276,                 2.3249,                 1.3117,              0.0076933,              0.0076933,              0.0076933
                    236,                 1.1111,                 1.0733,                 1.1738,                0.58319,                0.33349,                 0.3463,                 0.2545,                 1.2759,                 2.3249,                 1.3111,              0.0076834,              0.0076834,              0.0076834
                    237,                 1.1186,                 1.0891,                  1.185,                0.58416,                0.33432,                0.34672,                0.25494,                 1.2754,                 2.3232,                 1.3107,              0.0076735,              0.0076735,              0.0076735
                    238,                   1.12,                 1.0803,                 1.1843,                0.60288,                0.33085,                0.34687,                0.25509,                  1.275,                 2.3234,                 1.3098,              0.0076636,              0.0076636,              0.0076636
                    239,                 1.1002,                 1.0626,                 1.1674,                0.59502,                0.33161,                0.34748,                0.25554,                 1.2755,                 2.3217,                 1.3103,              0.0076537,              0.0076537,              0.0076537
                    240,                 1.1149,                 1.0852,                 1.1847,                0.60204,                0.33089,                 0.3479,                0.25568,                 1.2754,                 2.3228,                 1.3101,              0.0076438,              0.0076438,              0.0076438
                    241,                 1.1046,                  1.073,                 1.1745,                0.60573,                0.33054,                 0.3478,                0.25593,                 1.2752,                 2.3227,                 1.3096,              0.0076339,              0.0076339,              0.0076339
                    242,                  1.097,                 1.0624,                 1.1719,                0.59032,                0.33283,                0.34803,                0.25614,                 1.2745,                 2.3207,                 1.3087,               0.007624,               0.007624,               0.007624
                    243,                 1.1091,                 1.0958,                 1.1745,                0.60467,                0.33141,                0.34854,                 0.2566,                 1.2738,                 2.3208,                 1.3078,              0.0076141,              0.0076141,              0.0076141
                    244,                 1.1044,                 1.0694,                 1.1745,                0.60334,                0.33135,                 0.3489,                0.25682,                 1.2741,                 2.3198,                  1.308,              0.0076042,              0.0076042,              0.0076042
                    245,                 1.1053,                 1.0568,                 1.1772,                0.59552,                0.33148,                 0.3493,                0.25733,                 1.2736,                 2.3171,                 1.3073,              0.0075943,              0.0075943,              0.0075943
                    246,                 1.0962,                 1.0478,                   1.17,                0.58816,                0.33348,                0.34929,                0.25779,                 1.2729,                 2.3183,                 1.3072,              0.0075844,              0.0075844,              0.0075844
                    247,                 1.1098,                 1.0753,                 1.1794,                0.58477,                0.33426,                0.34972,                0.25785,                  1.273,                 2.3179,                 1.3071,              0.0075745,              0.0075745,              0.0075745
                    248,                  1.117,                 1.0655,                 1.1693,                0.58716,                0.33212,                0.34974,                0.25805,                 1.2735,                 2.3175,                 1.3077,              0.0075646,              0.0075646,              0.0075646
                    249,                 1.0988,                   1.06,                 1.1681,                0.59225,                0.33159,                 0.3502,                0.25814,                  1.273,                 2.3157,                 1.3071,              0.0075547,              0.0075547,              0.0075547
                    250,                 1.0978,                  1.052,                 1.1693,                0.57911,                0.33539,                0.35032,                0.25855,                 1.2727,                 2.3161,                 1.3067,              0.0075448,              0.0075448,              0.0075448
                    251,                 1.0918,                 1.0415,                 1.1597,                0.57816,                0.33691,                0.35091,                0.25875,                 1.2726,                 2.3153,                 1.3063,              0.0075349,              0.0075349,              0.0075349
                    252,                 1.0959,                 1.0524,                 1.1614,                0.58237,                0.33527,                0.35133,                0.25907,                 1.2726,                 2.3153,                 1.3057,               0.007525,               0.007525,               0.007525
                    253,                 1.0967,                 1.0573,                 1.1709,                0.56615,                 0.3424,                0.35158,                0.25939,                 1.2726,                  2.315,                 1.3056,              0.0075151,              0.0075151,              0.0075151
                    254,                 1.0796,                 1.0514,                  1.162,                0.58016,                0.33938,                0.35152,                0.25965,                 1.2721,                 2.3135,                 1.3054,              0.0075052,              0.0075052,              0.0075052
                    255,                 1.0912,                 1.0395,                 1.1626,                0.56854,                 0.3445,                0.35271,                0.26019,                 1.2717,                 2.3126,                 1.3051,              0.0074953,              0.0074953,              0.0074953
                    256,                 1.0939,                 1.0302,                 1.1586,                0.53722,                0.35005,                0.35249,                0.25996,                 1.2715,                 2.3121,                 1.3051,              0.0074854,              0.0074854,              0.0074854
                    257,                 1.1092,                 1.0558,                 1.1711,                0.58163,                0.34007,                0.35276,                0.26033,                 1.2706,                 2.3111,                 1.3043,              0.0074755,              0.0074755,              0.0074755
                    258,                 1.0984,                  1.032,                 1.1611,                0.58578,                0.33879,                0.35278,                 0.2607,                 1.2706,                 2.3097,                 1.3041,              0.0074656,              0.0074656,              0.0074656
                    259,                 1.0905,                 1.0266,                 1.1522,                0.59801,                0.33437,                 0.3528,                0.26108,                 1.2706,                 2.3088,                 1.3044,              0.0074557,              0.0074557,              0.0074557
                    260,                 1.1016,                 1.0283,                 1.1617,                0.60457,                0.33469,                0.35342,                0.26122,                 1.2705,                 2.3089,                 1.3041,              0.0074458,              0.0074458,              0.0074458
                    261,                 1.0767,                 1.0215,                 1.1591,                0.60166,                0.33366,                0.35333,                0.26111,                 1.2699,                 2.3083,                 1.3035,              0.0074359,              0.0074359,              0.0074359
                    262,                 1.0941,                  1.033,                 1.1603,                0.60064,                0.33581,                0.35383,                0.26172,                   1.27,                 2.3087,                 1.3033,               0.007426,               0.007426,               0.007426
                    263,                 1.0825,                 1.0096,                 1.1539,                0.60482,                0.33693,                0.35426,                0.26199,                 1.2691,                 2.3087,                 1.3028,              0.0074161,              0.0074161,              0.0074161
                    264,                 1.0852,                 1.0153,                 1.1558,                0.60144,                0.33637,                0.35403,                0.26216,                 1.2696,                 2.3097,                 1.3033,              0.0074062,              0.0074062,              0.0074062
                    265,                 1.0926,                 1.0181,                 1.1579,                0.60567,                0.33669,                0.35456,                0.26258,                 1.2693,                 2.3093,                  1.303,              0.0073963,              0.0073963,              0.0073963
                    266,                 1.0821,                 1.0249,                 1.1546,                0.60197,                0.33683,                0.35477,                0.26264,                 1.2694,                 2.3085,                  1.303,              0.0073864,              0.0073864,              0.0073864
                    267,                 1.0891,                 1.0026,                 1.1546,                0.60353,                0.33631,                0.35504,                  0.263,                 1.2691,                 2.3078,                 1.3027,              0.0073765,              0.0073765,              0.0073765
                    268,                 1.0862,                 1.0095,                 1.1497,                0.60656,                0.33532,                0.35513,                0.26315,                 1.2687,                 2.3075,                 1.3026,              0.0073666,              0.0073666,              0.0073666
                    269,                  1.081,                 1.0011,                  1.145,                0.60771,                0.33551,                0.35525,                0.26332,                 1.2688,                 2.3077,                 1.3021,              0.0073567,              0.0073567,              0.0073567
                    270,                 1.0677,                  1.007,                 1.1478,                0.61081,                0.33528,                0.35572,                0.26451,                  1.269,                 2.3071,                  1.302,              0.0073468,              0.0073468,              0.0073468
                    271,                 1.0786,                 1.0124,                  1.154,                0.60913,                0.33549,                0.35556,                0.26434,                 1.2678,                 2.3071,                 1.3009,              0.0073369,              0.0073369,              0.0073369
                    272,                 1.0845,                 1.0086,                 1.1518,                0.60644,                0.33668,                 0.3558,                0.26469,                  1.268,                 2.3074,                 1.3015,               0.007327,               0.007327,               0.007327
                    273,                 1.0742,                0.99856,                 1.1476,                0.60471,                0.33628,                0.35554,                 0.2645,                 1.2674,                 2.3068,                 1.3009,              0.0073171,              0.0073171,              0.0073171
                    274,                 1.0789,                 1.0032,                 1.1502,                0.61166,                0.33576,                0.35611,                0.26472,                 1.2683,                 2.3063,                 1.3023,              0.0073072,              0.0073072,              0.0073072
                    275,                 1.0813,                 1.0046,                 1.1496,                 0.6119,                0.33601,                0.35676,                0.26522,                 1.2677,                 2.3055,                 1.3014,              0.0072973,              0.0072973,              0.0072973
                    276,                 1.0674,                0.98503,                 1.1467,                0.61393,                0.33694,                0.35714,                0.26552,                 1.2678,                 2.3048,                 1.3011,              0.0072874,              0.0072874,              0.0072874
                    277,                 1.0756,                0.99395,                 1.1444,                0.60458,                0.33823,                0.35708,                0.26592,                 1.2674,                 2.3044,                 1.3009,              0.0072775,              0.0072775,              0.0072775
                    278,                 1.0821,                 1.0059,                 1.1542,                 0.6025,                0.33917,                0.35714,                0.26557,                 1.2669,                  2.304,                 1.3005,              0.0072676,              0.0072676,              0.0072676
                    279,                 1.0914,                 1.0017,                 1.1522,                0.59118,                0.34258,                0.35768,                  0.266,                 1.2669,                 2.3041,                 1.3007,              0.0072577,              0.0072577,              0.0072577
                    280,                 1.0825,                 1.0023,                 1.1546,                0.59244,                0.34208,                0.35801,                0.26599,                 1.2663,                 2.3041,                 1.3002,              0.0072478,              0.0072478,              0.0072478
                    281,                 1.0634,                0.97708,                 1.1408,                 0.5983,                0.34155,                0.35828,                 0.2659,                 1.2665,                 2.3028,                 1.3003,              0.0072379,              0.0072379,              0.0072379
                    282,                 1.0789,                0.97583,                 1.1459,                0.64544,                 0.3308,                0.35865,                0.26629,                 1.2653,                 2.3029,                 1.2991,               0.007228,               0.007228,               0.007228
                    283,                 1.0675,                0.98463,                 1.1427,                0.60501,                0.34072,                0.35887,                0.26664,                  1.266,                 2.3022,                 1.2994,              0.0072181,              0.0072181,              0.0072181
                    284,                 1.0855,                0.99582,                 1.1552,                0.60385,                0.34049,                0.35882,                0.26669,                 1.2654,                 2.3007,                 1.2989,              0.0072082,              0.0072082,              0.0072082
                    285,                 1.0651,                0.99172,                 1.1466,                0.61369,                0.33941,                0.35983,                0.26732,                 1.2644,                 2.3003,                 1.2981,              0.0071983,              0.0071983,              0.0071983
                    286,                 1.0792,                0.99725,                 1.1543,                0.61913,                 0.3376,                0.35981,                0.26756,                 1.2641,                 2.3001,                 1.2977,              0.0071884,              0.0071884,              0.0071884
                    287,                 1.0676,                0.98527,                 1.1411,                0.61629,                0.33842,                0.36019,                0.26764,                 1.2637,                 2.3002,                 1.2974,              0.0071785,              0.0071785,              0.0071785
                    288,                 1.0636,                0.97225,                 1.1413,                0.61077,                0.34111,                0.36045,                0.26777,                 1.2636,                 2.2992,                 1.2972,              0.0071686,              0.0071686,              0.0071686
                    289,                 1.0672,                0.98211,                 1.1423,                0.61676,                0.33981,                0.36087,                 0.2677,                 1.2634,                  2.299,                 1.2967,              0.0071587,              0.0071587,              0.0071587
                    290,                 1.0776,                0.98438,                 1.1485,                0.61482,                0.34084,                0.36088,                0.26802,                 1.2632,                 2.2981,                 1.2966,              0.0071488,              0.0071488,              0.0071488
                    291,                 1.0807,                0.98402,                 1.1416,                0.60548,                0.34305,                0.36125,                0.26803,                 1.2631,                 2.2968,                 1.2965,              0.0071389,              0.0071389,              0.0071389
                    292,                 1.0719,                0.98371,                 1.1385,                0.60624,                0.34546,                 0.3614,                0.26817,                 1.2629,                 2.2969,                 1.2964,               0.007129,               0.007129,               0.007129
                    293,                 1.0702,                0.97203,                 1.1404,                0.61126,                0.34359,                0.36148,                0.26814,                 1.2626,                 2.2959,                 1.2964,              0.0071191,              0.0071191,              0.0071191
                    294,                 1.0602,                0.95584,                 1.1336,                0.61109,                0.34399,                0.36167,                0.26848,                 1.2623,                 2.2952,                 1.2964,              0.0071092,              0.0071092,              0.0071092
                    295,                 1.0586,                0.96314,                 1.1274,                0.60683,                0.34613,                0.36201,                0.26908,                 1.2622,                 2.2957,                 1.2962,              0.0070993,              0.0070993,              0.0070993
                    296,                 1.0534,                0.95096,                  1.129,                0.59779,                0.34855,                0.36219,                0.26903,                 1.2623,                 2.2952,                 1.2962,              0.0070894,              0.0070894,              0.0070894
                    297,                 1.0551,                0.94335,                 1.1294,                0.58653,                0.35018,                0.36252,                0.26943,                 1.2625,                 2.2963,                 1.2961,              0.0070795,              0.0070795,              0.0070795
                    298,                 1.0611,                 0.9541,                 1.1354,                0.58986,                   0.35,                0.36228,                0.26952,                 1.2623,                  2.296,                  1.296,              0.0070696,              0.0070696,              0.0070696
                    299,                 1.0535,                0.94165,                 1.1361,                0.59012,                0.34923,                0.36238,                0.26978,                 1.2622,                 2.2962,                 1.2959,              0.0070597,              0.0070597,              0.0070597
                    300,                  1.044,                0.93792,                  1.121,                0.59072,                0.34951,                0.36245,                0.26949,                 1.2619,                 2.2967,                 1.2957,              0.0070498,              0.0070498,              0.0070498
                    301,                 1.0689,                0.96023,                 1.1314,                0.59905,                0.34863,                 0.3624,                0.26956,                  1.262,                 2.2971,                 1.2955,              0.0070399,              0.0070399,              0.0070399
                    302,                 1.0657,                0.96311,                 1.1299,                 0.6041,                0.34889,                0.36276,                0.26981,                 1.2617,                  2.296,                  1.295,                0.00703,                0.00703,                0.00703
                    303,                 1.0534,                0.96291,                 1.1354,                0.60217,                0.34945,                0.36292,                0.26971,                 1.2617,                 2.2959,                 1.2953,              0.0070201,              0.0070201,              0.0070201
                    304,                 1.0539,                0.96161,                   1.13,                0.59329,                0.35196,                0.36296,                0.26964,                 1.2618,                 2.2961,                 1.2954,              0.0070102,              0.0070102,              0.0070102
                    305,                 1.0551,                0.95528,                 1.1261,                0.59768,                 0.3505,                0.36299,                0.26979,                 1.2622,                 2.2965,                 1.2954,              0.0070003,              0.0070003,              0.0070003
                    306,                 1.0418,                0.93942,                 1.1295,                 0.5965,                0.35116,                0.36325,                 0.2698,                  1.262,                 2.2962,                 1.2953,              0.0069904,              0.0069904,              0.0069904
                    307,                 1.0648,                0.95962,                  1.134,                0.59778,                 0.3537,                0.36328,                0.26989,                 1.2623,                 2.2965,                 1.2954,              0.0069805,              0.0069805,              0.0069805
                    308,                 1.0541,                0.95382,                 1.1325,                0.60183,                0.35175,                0.36331,                0.27024,                 1.2615,                 2.2973,                 1.2948,              0.0069706,              0.0069706,              0.0069706
                    309,                 1.0539,                0.93208,                 1.1284,                0.60427,                 0.3517,                0.36335,                   0.27,                 1.2613,                 2.2976,                 1.2947,              0.0069607,              0.0069607,              0.0069607
                    310,                 1.0677,                0.94916,                 1.1323,                0.60604,                0.35147,                0.36334,                 0.2702,                 1.2615,                 2.2981,                 1.2946,              0.0069508,              0.0069508,              0.0069508
                    311,                   1.06,                0.93692,                 1.1287,                0.60436,                0.35255,                0.36345,                0.27026,                 1.2608,                 2.2983,                 1.2942,              0.0069409,              0.0069409,              0.0069409
                    312,                 1.0586,                0.94449,                 1.1255,                0.60508,                0.35207,                0.36357,                0.27048,                 1.2604,                 2.2969,                 1.2936,               0.006931,               0.006931,               0.006931
                    313,                 1.0509,                0.94342,                 1.1266,                0.60157,                0.35205,                0.36371,                0.27047,                 1.2604,                 2.2973,                 1.2938,              0.0069211,              0.0069211,              0.0069211
                    314,                 1.0655,                0.95176,                 1.1319,                0.60607,                0.35195,                0.36414,                0.27087,                 1.2602,                 2.2965,                 1.2932,              0.0069112,              0.0069112,              0.0069112
                    315,                 1.0536,                0.93851,                 1.1214,                0.60837,                0.35141,                0.36431,                0.27086,                 1.2602,                 2.2967,                 1.2933,              0.0069013,              0.0069013,              0.0069013
                    316,                   1.05,                0.94585,                 1.1229,                0.61334,                0.35107,                0.36441,                0.27087,                 1.2598,                 2.2971,                 1.2929,              0.0068914,              0.0068914,              0.0068914
                    317,                 1.0452,                0.92782,                 1.1221,                0.61518,                0.35109,                0.36438,                0.27131,                 1.2593,                 2.2963,                 1.2928,              0.0068815,              0.0068815,              0.0068815
                    318,                 1.0397,                0.92681,                 1.1202,                0.61569,                0.35107,                0.36461,                 0.2716,                 1.2591,                 2.2964,                 1.2925,              0.0068716,              0.0068716,              0.0068716
                    319,                 1.0336,                0.93129,                 1.1131,                0.61964,                0.35025,                0.36479,                0.27152,                  1.259,                 2.2973,                 1.2926,              0.0068617,              0.0068617,              0.0068617
                    320,                 1.0516,                0.93232,                 1.1234,                0.62992,                0.34719,                0.36494,                0.27188,                 1.2587,                 2.2969,                 1.2923,              0.0068518,              0.0068518,              0.0068518
                    321,                 1.0469,                0.93216,                 1.1217,                0.63489,                0.34642,                0.36522,                0.27205,                 1.2584,                 2.2972,                  1.292,              0.0068419,              0.0068419,              0.0068419
                    322,                 1.0503,                0.92637,                 1.1191,                0.63609,                0.34602,                0.36518,                0.27249,                 1.2581,                 2.2973,                 1.2919,               0.006832,               0.006832,               0.006832
                    323,                 1.0503,                0.92079,                 1.1209,                0.61874,                0.35155,                0.36553,                0.27227,                 1.2584,                 2.2967,                 1.2919,              0.0068221,              0.0068221,              0.0068221
                    324,                 1.0402,                0.91679,                  1.113,                0.61773,                0.35171,                0.36588,                0.27234,                 1.2583,                 2.2969,                 1.2915,              0.0068122,              0.0068122,              0.0068122
                    325,                  1.042,                0.92419,                 1.1184,                0.61852,                0.35235,                0.36592,                0.27269,                 1.2574,                 2.2966,                 1.2911,              0.0068023,              0.0068023,              0.0068023
                    326,                 1.0343,                0.91985,                 1.1154,                0.63433,                0.34966,                0.36686,                 0.2727,                 1.2567,                 2.2964,                 1.2905,              0.0067924,              0.0067924,              0.0067924
                    327,                 1.0499,                0.91985,                 1.1154,                0.62352,                0.35227,                 0.3669,                0.27307,                 1.2569,                 2.2966,                 1.2905,              0.0067825,              0.0067825,              0.0067825
                    328,                 1.0526,                0.92773,                 1.1189,                0.62054,                0.35343,                0.36708,                0.27323,                 1.2569,                  2.296,                 1.2901,              0.0067726,              0.0067726,              0.0067726
                    329,                 1.0352,                0.91431,                 1.1134,                0.61905,                0.35351,                0.36724,                0.27348,                 1.2566,                 2.2956,                 1.2901,              0.0067627,              0.0067627,              0.0067627
                    330,                 1.0291,                 0.9001,                 1.1054,                0.61951,                0.35349,                0.36711,                0.27337,                 1.2562,                 2.2953,                 1.2899,              0.0067528,              0.0067528,              0.0067528
                    331,                 1.0364,                0.91161,                 1.1142,                0.62054,                0.35396,                0.36723,                0.27346,                 1.2566,                 2.2947,                 1.2899,              0.0067429,              0.0067429,              0.0067429
                    332,                 1.0444,                0.91829,                 1.1183,                0.62379,                0.35318,                0.36724,                0.27337,                 1.2565,                 2.2947,                 1.2897,               0.006733,               0.006733,               0.006733
                    333,                 1.0467,                0.91426,                 1.1161,                0.62087,                0.35252,                0.36717,                0.27325,                 1.2563,                 2.2942,                 1.2896,              0.0067231,              0.0067231,              0.0067231
                    334,                 1.0489,                0.92635,                 1.1125,                0.62361,                0.35265,                0.36755,                0.27353,                 1.2558,                 2.2941,                 1.2892,              0.0067132,              0.0067132,              0.0067132
                    335,                 1.0452,                0.91253,                 1.1179,                0.62543,                0.35264,                0.36746,                0.27375,                 1.2557,                 2.2933,                 1.2891,              0.0067033,              0.0067033,              0.0067033
                    336,                 1.0319,                0.91398,                  1.108,                0.62676,                 0.3518,                0.36753,                0.27385,                 1.2552,                 2.2942,                 1.2886,              0.0066934,              0.0066934,              0.0066934
                    337,                 1.0507,                0.91197,                 1.1154,                0.63115,                0.35267,                0.36799,                0.27428,                 1.2548,                 2.2933,                  1.288,              0.0066835,              0.0066835,              0.0066835
                    338,                 1.0456,                0.90383,                 1.1172,                0.63225,                0.35296,                0.36817,                0.27424,                 1.2544,                 2.2938,                 1.2877,              0.0066736,              0.0066736,              0.0066736
                    339,                 1.0322,                0.90313,                 1.1053,                0.63668,                0.35195,                0.36852,                0.27463,                 1.2539,                 2.2944,                 1.2874,              0.0066637,              0.0066637,              0.0066637
                    340,                 1.0283,                0.88267,                 1.1072,                0.63522,                  0.353,                 0.3687,                0.27478,                 1.2534,                 2.2955,                 1.2872,              0.0066538,              0.0066538,              0.0066538
                    341,                 1.0351,                0.90978,                 1.1119,                0.63342,                0.35255,                0.36845,                 0.2749,                 1.2532,                 2.2952,                 1.2868,              0.0066439,              0.0066439,              0.0066439
                    342,                 1.0389,                0.92118,                 1.1181,                0.63741,                 0.3528,                0.36909,                0.27506,                 1.2526,                  2.295,                 1.2864,               0.006634,               0.006634,               0.006634
                    343,                 1.0469,                0.90651,                 1.1142,                  0.641,                0.35176,                 0.3687,                0.27514,                 1.2527,                  2.295,                 1.2863,              0.0066241,              0.0066241,              0.0066241
                    344,                  1.012,                0.89838,                 1.1054,                0.65107,                0.34872,                0.36888,                0.27526,                 1.2526,                 2.2954,                  1.286,              0.0066142,              0.0066142,              0.0066142
                    345,                 1.0381,                0.89819,                 1.1072,                0.64865,                0.34933,                0.36907,                0.27511,                 1.2522,                 2.2956,                 1.2857,              0.0066043,              0.0066043,              0.0066043
                    346,                 1.0238,                0.88178,                 1.1062,                0.65328,                0.34763,                0.36907,                0.27537,                 1.2519,                 2.2957,                 1.2852,              0.0065944,              0.0065944,              0.0065944
                    347,                 1.0308,                0.90115,                 1.1097,                0.64369,                0.35081,                0.36914,                 0.2756,                  1.251,                 2.2947,                 1.2848,              0.0065845,              0.0065845,              0.0065845
                    348,                  1.023,                0.88938,                 1.1042,                0.63589,                0.35363,                0.36973,                0.27588,                 1.2504,                 2.2951,                 1.2841,              0.0065746,              0.0065746,              0.0065746
                    349,                 1.0386,                0.90676,                 1.1099,                0.64432,                0.35111,                0.36974,                0.27597,                 1.2505,                 2.2953,                 1.2842,              0.0065647,              0.0065647,              0.0065647
                    350,                 1.0265,                0.89499,                 1.1023,                0.64056,                0.35161,                0.37005,                0.27599,                 1.2498,                  2.295,                 1.2836,              0.0065548,              0.0065548,              0.0065548
                    351,                 1.0163,                0.88152,                 1.1014,                0.64394,                 0.3499,                0.37003,                0.27608,                 1.2495,                 2.2952,                 1.2833,              0.0065449,              0.0065449,              0.0065449
                    352,                 1.0302,                0.89304,                 1.1033,                0.64032,                0.35081,                 0.3701,                0.27628,                 1.2491,                  2.295,                 1.2831,               0.006535,               0.006535,               0.006535
                    353,                 1.0278,                0.88612,                 1.1027,                0.63683,                0.35096,                0.37024,                0.27637,                 1.2488,                 2.2946,                 1.2828,              0.0065251,              0.0065251,              0.0065251
                    354,                 1.0183,                0.87434,                 1.0973,                0.63887,                0.35042,                0.37039,                0.27656,                 1.2482,                 2.2946,                 1.2823,              0.0065152,              0.0065152,              0.0065152
                    355,                 1.0292,                0.88632,                 1.1065,                0.63604,                0.35084,                0.37049,                0.27662,                  1.248,                 2.2948,                 1.2822,              0.0065053,              0.0065053,              0.0065053
                    356,                 1.0188,                0.87867,                 1.0993,                0.63683,                0.35113,                0.37059,                0.27654,                  1.248,                 2.2945,                  1.282,              0.0064954,              0.0064954,              0.0064954
                    357,                 1.0107,                0.87139,                 1.0925,                0.63721,                0.35153,                 0.3709,                 0.2766,                 1.2478,                 2.2942,                 1.2818,              0.0064855,              0.0064855,              0.0064855
                    358,                 1.0339,                0.89226,                 1.1005,                0.63653,                 0.3515,                0.37093,                0.27677,                 1.2474,                 2.2942,                 1.2814,              0.0064756,              0.0064756,              0.0064756
                    359,                 1.0166,                0.87505,                 1.0982,                0.63674,                0.35162,                 0.3711,                0.27689,                  1.247,                 2.2934,                 1.2812,              0.0064657,              0.0064657,              0.0064657
                    360,                 1.0294,                0.89355,                 1.0975,                0.63595,                0.35162,                0.37129,                 0.2769,                 1.2467,                 2.2937,                 1.2807,              0.0064558,              0.0064558,              0.0064558
                    361,                 1.0237,                0.88267,                 1.1071,                0.63666,                0.35164,                0.37169,                0.27712,                 1.2459,                  2.294,                 1.2799,              0.0064459,              0.0064459,              0.0064459
                    362,                 1.0117,                0.87785,                 1.1028,                0.63734,                0.35125,                0.37172,                0.27719,                 1.2461,                 2.2935,                 1.2799,               0.006436,               0.006436,               0.006436
                    363,                 1.0214,                0.87852,                 1.0977,                0.63947,                0.35064,                0.37182,                0.27724,                  1.246,                 2.2936,                 1.2797,              0.0064261,              0.0064261,              0.0064261
                    364,                 1.0337,                0.88379,                 1.1044,                0.63907,                 0.3516,                0.37192,                0.27737,                  1.246,                 2.2936,                 1.2797,              0.0064162,              0.0064162,              0.0064162
                    365,                 1.0196,                0.86259,                 1.0933,                0.63829,                0.35162,                0.37207,                0.27732,                 1.2456,                 2.2941,                 1.2795,              0.0064063,              0.0064063,              0.0064063
                    366,                 1.0209,                0.88941,                 1.1018,                   0.64,                0.35134,                0.37225,                0.27748,                 1.2464,                 2.2942,                 1.2799,              0.0063964,              0.0063964,              0.0063964
                    367,                  1.037,                0.89711,                  1.104,                0.64895,                0.35033,                 0.3729,                 0.2776,                 1.2455,                 2.2938,                 1.2795,              0.0063865,              0.0063865,              0.0063865
